"game_date","game_id","location_team","period","stint","team","opp","lineup_team","lineup_opp","secs_game_start","secs_game_end","secs_played","poss_team","pts_team","poss_opp","pts_opp"
2024-05-25,1022400026,"away",1,3,"CON","CHI","1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas","1628890 Diamond DeShields, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams",256,308,52,2,2,2,4
2024-05-25,1022400026,"home",1,4,"CHI","CON","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1642291 Angel Reese, 204322 Elizabeth Williams","1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas",308,460,152,5,6,5,7
2024-05-25,1022400026,"away",1,4,"CON","CHI","1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1642291 Angel Reese, 204322 Elizabeth Williams",308,460,152,5,7,5,6
2024-05-25,1022400026,"home",1,5,"CHI","CON","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 1642291 Angel Reese","1627669 Moriah Jefferson, 1627676 Tiffany Mitchell, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas",460,478,18,0,0,1,0
2024-05-25,1022400026,"away",1,5,"CON","CHI","1627669 Moriah Jefferson, 1627676 Tiffany Mitchell, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 1642291 Angel Reese",460,478,18,1,0,0,0
2024-05-25,1022400026,"home",1,6,"CHI","CON","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 1642291 Angel Reese","1627669 Moriah Jefferson, 1627671 Rachel Banham, 1627676 Tiffany Mitchell, 201886 DeWanna Bonner, 203826 Alyssa Thomas",478,600,122,5,4,5,6
2024-05-25,1022400026,"away",1,6,"CON","CHI","1627669 Moriah Jefferson, 1627671 Rachel Banham, 1627676 Tiffany Mitchell, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 1642291 Angel Reese",478,600,122,5,6,5,4
2024-05-25,1022400026,"home",2,1,"CHI","CON","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams","1627669 Moriah Jefferson, 1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1628280 Brionna Jones, 201886 DeWanna Bonner",600,712,112,3,7,3,5
2024-05-25,1022400026,"away",2,1,"CON","CHI","1627669 Moriah Jefferson, 1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1628280 Brionna Jones, 201886 DeWanna Bonner","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams",600,712,112,3,5,3,7
2024-05-25,1022400026,"home",2,2,"CHI","CON","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams","1627669 Moriah Jefferson, 1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1628280 Brionna Jones, 201886 DeWanna Bonner",712,792,80,3,5,3,2
2024-05-25,1022400026,"away",2,2,"CON","CHI","1627669 Moriah Jefferson, 1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1628280 Brionna Jones, 201886 DeWanna Bonner","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams",712,792,80,3,2,3,5
2024-05-25,1022400026,"home",2,3,"CHI","CON","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1630150 Chennedy Carter, 1642291 Angel Reese, 204322 Elizabeth Williams","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas",792,824,32,1,0,2,2
2024-05-25,1022400026,"away",2,3,"CON","CHI","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1630150 Chennedy Carter, 1642291 Angel Reese, 204322 Elizabeth Williams",792,824,32,2,2,1,0
2024-05-25,1022400026,"home",2,4,"CHI","CON","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1629488 Brianna Turner, 1630150 Chennedy Carter, 1642291 Angel Reese","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas",824,840,16,0,0,0,0
2024-05-25,1022400026,"away",2,4,"CON","CHI","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1629488 Brianna Turner, 1630150 Chennedy Carter, 1642291 Angel Reese",824,840,16,0,0,0,0
2024-05-25,1022400026,"home",2,5,"CHI","CON","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1629488 Brianna Turner, 1629497 Marina Mabrey, 1642291 Angel Reese","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas, 203838 Astou Ndour-Fall",840,881,41,2,0,2,4
2024-05-25,1022400026,"away",2,5,"CON","CHI","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas, 203838 Astou Ndour-Fall","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1629488 Brianna Turner, 1629497 Marina Mabrey, 1642291 Angel Reese",840,881,41,2,4,2,0
2024-05-25,1022400026,"home",2,6,"CHI","CON","1628890 Diamond DeShields, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas, 203838 Astou Ndour-Fall",881,988,107,4,4,4,3
2024-05-25,1022400026,"away",2,6,"CON","CHI","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas, 203838 Astou Ndour-Fall","1628890 Diamond DeShields, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams",881,988,107,4,3,4,4
2024-05-25,1022400026,"home",2,7,"CHI","CON","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas, 203838 Astou Ndour-Fall",988,1089,101,4,7,3,1
2024-05-25,1022400026,"away",2,7,"CON","CHI","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas, 203838 Astou Ndour-Fall","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams",988,1089,101,3,1,4,7
2024-05-25,1022400026,"home",2,8,"CHI","CON","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas",1089,1200,111,3,3,4,2
2024-05-25,1022400026,"away",2,8,"CON","CHI","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams",1089,1200,111,4,2,3,3
2024-05-25,1022400026,"home",3,1,"CHI","CON","1628890 Diamond DeShields, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas",1200,1447,247,7,3,7,12
2024-05-25,1022400026,"away",3,1,"CON","CHI","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1628890 Diamond DeShields, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams",1200,1447,247,7,12,7,3
2024-05-25,1022400026,"home",3,2,"CHI","CON","1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas",1447,1490,43,2,2,2,0
2024-05-25,1022400026,"away",3,2,"CON","CHI","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams",1447,1490,43,2,0,2,2
2024-05-25,1022400026,"home",3,3,"CHI","CON","1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams","1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas",1490,1579,89,2,5,3,5
2024-05-25,1022400026,"away",3,3,"CON","CHI","1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas","1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams",1490,1579,89,3,5,2,5
2024-05-25,1022400026,"home",3,4,"CHI","CON","1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams","1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner",1579,1647,68,2,0,1,2
2024-05-25,1022400026,"away",3,4,"CON","CHI","1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner","1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams",1579,1647,68,1,2,2,0
2024-05-25,1022400026,"home",3,5,"CHI","CON","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams","1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner",1647,1719,72,1,2,2,5
2024-05-25,1022400026,"away",3,5,"CON","CHI","1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner","1628263 Lindsay Allen, 1629497 Marina Mabrey, 1630150 Chennedy Carter, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams",1647,1719,72,2,5,1,2
2024-05-25,1022400026,"home",3,6,"CHI","CON","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1629497 Marina Mabrey, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams","1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner",1719,1800,81,3,5,3,3
2024-05-25,1022400026,"away",3,6,"CON","CHI","1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1630096 DiJonai Carrington, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner","1628263 Lindsay Allen, 1628890 Diamond DeShields, 1629497 Marina Mabrey, 1630446 Michaela Onyenwere, 204322 Elizabeth Williams",1719,1800,81,3,3,3,5
2024-05-25,1022400026,"home",4,1,"CHI","CON","1628890 Diamond DeShields, 1630150 Chennedy Carter, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams","1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1628280 Brionna Jones, 1630112 Tyasha Harris, 201886 DeWanna Bonner",1800,1868,68,2,2,2,4
2024-05-25,1022400026,"away",4,1,"CON","CHI","1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1628280 Brionna Jones, 1630112 Tyasha Harris, 201886 DeWanna Bonner","1628890 Diamond DeShields, 1630150 Chennedy Carter, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams",1800,1868,68,2,4,2,2
2024-05-25,1022400026,"home",4,2,"CHI","CON","1628890 Diamond DeShields, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams","1627676 Tiffany Mitchell, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner",1868,1901,33,1,0,1,0
2024-05-25,1022400026,"away",4,2,"CON","CHI","1627676 Tiffany Mitchell, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner","1628890 Diamond DeShields, 1629497 Marina Mabrey, 1630389 Dana Evans, 1642291 Angel Reese, 204322 Elizabeth Williams",1868,1901,33,1,0,1,0
2024-05-25,1022400026,"home",4,3,"CHI","CON","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams","1627676 Tiffany Mitchell, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner",1901,2053,152,4,7,4,5
2024-05-25,1022400026,"away",4,3,"CON","CHI","1627676 Tiffany Mitchell, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams",1901,2053,152,4,5,4,7
2024-05-25,1022400026,"home",4,4,"CHI","CON","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner",2053,2177,124,4,3,3,5
2024-05-25,1022400026,"away",4,4,"CON","CHI","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams",2053,2177,124,3,5,4,3
2024-05-25,1022400026,"home",4,5,"CHI","CON","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams","1627671 Rachel Banham, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner",2177,2284,107,3,0,3,2
2024-05-25,1022400026,"away",4,5,"CON","CHI","1627671 Rachel Banham, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams",2177,2284,107,3,2,3,0
2024-05-25,1022400026,"home",4,6,"CHI","CON","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner",2284,2388,104,2,3,2,0
2024-05-25,1022400026,"away",4,6,"CON","CHI","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams",2284,2388,104,2,0,2,3
2024-05-25,1022400026,"home",4,7,"CHI","CON","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams","1627671 Rachel Banham, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner",2388,2389.5,1.5,0,0,1,1
2024-05-25,1022400026,"away",4,7,"CON","CHI","1627671 Rachel Banham, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams",2388,2389.5,1.5,1,1,0,0
2024-05-25,1022400026,"home",4,8,"CHI","CON","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner",2389.5,2393.8,4.30000000000018,0,0,0,0
2024-05-25,1022400026,"away",4,8,"CON","CHI","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams",2389.5,2393.8,4.30000000000018,0,0,0,0
2024-05-25,1022400026,"home",4,9,"CHI","CON","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams","1627676 Tiffany Mitchell, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner",2393.8,2400,6.19999999999982,1,0,1,0
2024-05-25,1022400026,"away",4,9,"CON","CHI","1627676 Tiffany Mitchell, 1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner","1629497 Marina Mabrey, 1630389 Dana Evans, 1630446 Michaela Onyenwere, 1642291 Angel Reese, 204322 Elizabeth Williams",2393.8,2400,6.19999999999982,1,0,1,0
2024-05-25,1022400027,"home",1,1,"LVA","IND","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629498 Jackie Young, 202252 Alysha Clark, 204329 Kiah Stokes","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1641648 Aliyah Boston, 1642286 Caitlin Clark",0,320,320,13,16,13,14
2024-05-25,1022400027,"away",1,1,"IND","LVA","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1641648 Aliyah Boston, 1642286 Caitlin Clark","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629498 Jackie Young, 202252 Alysha Clark, 204329 Kiah Stokes",0,320,320,13,14,13,16
2024-05-25,1022400027,"home",1,2,"LVA","IND","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629498 Jackie Young, 202252 Alysha Clark, 204329 Kiah Stokes","1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 204365 Erica Wheeler",320,354,34,1,0,1,1
2024-05-25,1022400027,"away",1,2,"IND","LVA","1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 204365 Erica Wheeler","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629498 Jackie Young, 202252 Alysha Clark, 204329 Kiah Stokes",320,354,34,1,1,1,0
2024-05-25,1022400027,"home",1,3,"LVA","IND","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629484 Megan Gustafson, 1629498 Jackie Young, 202252 Alysha Clark","1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 204365 Erica Wheeler",354,374,20,0,0,0,0
2024-05-25,1022400027,"away",1,3,"IND","LVA","1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 204365 Erica Wheeler","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629484 Megan Gustafson, 1629498 Jackie Young, 202252 Alysha Clark",354,374,20,0,0,0,0
2024-05-25,1022400027,"home",1,4,"LVA","IND","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629484 Megan Gustafson, 1629498 Jackie Young, 202252 Alysha Clark","1628909 Kelsey Mitchell, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1641648 Aliyah Boston, 204365 Erica Wheeler",374,440,66,2,4,2,4
2024-05-25,1022400027,"away",1,4,"IND","LVA","1628909 Kelsey Mitchell, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1641648 Aliyah Boston, 204365 Erica Wheeler","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629484 Megan Gustafson, 1629498 Jackie Young, 202252 Alysha Clark",374,440,66,2,4,2,4
2024-05-25,1022400027,"home",1,5,"LVA","IND","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629484 Megan Gustafson, 1629498 Jackie Young, 1642324 Kate Martin","1627701 Temi Fagbenle, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1642286 Caitlin Clark, 204365 Erica Wheeler",440,600,160,7,4,7,9
2024-05-25,1022400027,"away",1,5,"IND","LVA","1627701 Temi Fagbenle, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1642286 Caitlin Clark, 204365 Erica Wheeler","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629484 Megan Gustafson, 1629498 Jackie Young, 1642324 Kate Martin",440,600,160,7,9,7,4
2024-05-25,1022400027,"home",2,1,"LVA","IND","1628276 Kelsey Plum, 1629498 Jackie Young, 1642324 Kate Martin, 202252 Alysha Clark, 204329 Kiah Stokes","1627701 Temi Fagbenle, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1642286 Caitlin Clark, 204365 Erica Wheeler",600,645,45,1,2,1,0
2024-05-25,1022400027,"away",2,1,"IND","LVA","1627701 Temi Fagbenle, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1642286 Caitlin Clark, 204365 Erica Wheeler","1628276 Kelsey Plum, 1629498 Jackie Young, 1642324 Kate Martin, 202252 Alysha Clark, 204329 Kiah Stokes",600,645,45,1,0,1,2
2024-05-25,1022400027,"home",2,2,"LVA","IND","1628276 Kelsey Plum, 1642324 Kate Martin, 202252 Alysha Clark, 202641 Sydney Colson, 204329 Kiah Stokes","1627701 Temi Fagbenle, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1642286 Caitlin Clark, 204365 Erica Wheeler",645,670,25,1,0,1,0
2024-05-25,1022400027,"away",2,2,"IND","LVA","1627701 Temi Fagbenle, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1642286 Caitlin Clark, 204365 Erica Wheeler","1628276 Kelsey Plum, 1642324 Kate Martin, 202252 Alysha Clark, 202641 Sydney Colson, 204329 Kiah Stokes",645,670,25,1,0,1,0
2024-05-25,1022400027,"home",2,3,"LVA","IND","1628276 Kelsey Plum, 1642324 Kate Martin, 202252 Alysha Clark, 202641 Sydney Colson, 204329 Kiah Stokes","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1642286 Caitlin Clark",670,719,49,2,0,3,2
2024-05-25,1022400027,"away",2,3,"IND","LVA","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1631019 NaLyssa Smith, 1631086 Lexie Hull, 1642286 Caitlin Clark","1628276 Kelsey Plum, 1642324 Kate Martin, 202252 Alysha Clark, 202641 Sydney Colson, 204329 Kiah Stokes",670,719,49,3,2,2,0
2024-05-25,1022400027,"home",2,4,"LVA","IND","1628276 Kelsey Plum, 1642324 Kate Martin, 202252 Alysha Clark, 202641 Sydney Colson, 204329 Kiah Stokes","1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark",719,759,40,2,0,2,2
2024-05-25,1022400027,"away",2,4,"IND","LVA","1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark","1628276 Kelsey Plum, 1642324 Kate Martin, 202252 Alysha Clark, 202641 Sydney Colson, 204329 Kiah Stokes",719,759,40,2,2,2,0
2024-05-25,1022400027,"home",2,5,"LVA","IND","1628932 A'ja Wilson, 1629498 Jackie Young, 202252 Alysha Clark, 202641 Sydney Colson, 204329 Kiah Stokes","1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark",759,903,144,5,10,4,2
2024-05-25,1022400027,"away",2,5,"IND","LVA","1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark","1628932 A'ja Wilson, 1629498 Jackie Young, 202252 Alysha Clark, 202641 Sydney Colson, 204329 Kiah Stokes",759,903,144,4,2,5,10
2024-05-25,1022400027,"home",2,6,"LVA","IND","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629498 Jackie Young, 1642324 Kate Martin, 202252 Alysha Clark","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1641648 Aliyah Boston, 204365 Erica Wheeler",903,1048,145,4,5,5,2
2024-05-25,1022400027,"away",2,6,"IND","LVA","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1629478 Katie Lou Samuelson, 1641648 Aliyah Boston, 204365 Erica Wheeler","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629498 Jackie Young, 1642324 Kate Martin, 202252 Alysha Clark",903,1048,145,5,2,4,5
2024-05-25,1022400027,"home",2,7,"LVA","IND","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629498 Jackie Young, 1642324 Kate Martin, 202252 Alysha Clark","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1631086 Lexie Hull, 1641648 Aliyah Boston, 1642286 Caitlin Clark",1048,1077,29,1,0,0,0
2024-05-25,1022400027,"away",2,7,"IND","LVA","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1631086 Lexie Hull, 1641648 Aliyah Boston, 1642286 Caitlin Clark","1628276 Kelsey Plum, 1628932 A'ja Wilson, 1629498 Jackie Young, 1642324 Kate Martin, 202252 Alysha Clark",1048,1077,29,0,0,1,0
